YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT
2020,"Achiuwa, Precious",PF,79.50,234.0,26.0,0.067,84.75,108.5,9.00,10.0,NA,NA,NA,NA,NA,NA,106.6%,90.0,NA,NA
2020,"Alexander, Ty-Shon",SG,74.00,200.8,25.8,0.123,80.00,100.0,8.75,8.8,28.0,33.0,11.33,2.47,3.26,NA,108.1%,76.6,128.0,133.0
2020,"Azubuike, Udoka",C,82.00,259.5,27.1,0.096,91.25,109.0,9.25,10.0,37.0,41.0,11.82,3.61,3.23,NA,111.3%,92.5,146.0,150.0
2020,"Bey, Tyler",PF,78.00,212.8,24.6,0.050,85.25,105.5,8.50,9.0,37.0,43.5,11.35,2.75,3.17,NA,109.3%,76.5,142.5,149.0
2020,"Childs, Yoeli",PF,78.00,226.4,26.2,0.082,83.50,106.0,8.75,10.0,34.0,38.5,10.87,2.42,3.22,NA,107.1%,87.5,140.0,144.5
2020,"Diakite, Mamadi",PF,80.50,222.1,24.1,0.078,87.75,107.0,9.00,10.3,28.0,37.0,11.95,2.71,3.16,NA,109.0%,92.3,135.0,144.0
2020,"Dotson, Devon",PG,72.50,185.2,24.8,0.046,75.00,95.0,8.25,10.0,31.5,40.5,10.44,2.22,3.02,NA,103.4%,82.5,126.5,135.5
2020,"Eboua, Paul",SF-PF,78.00,222.2,25.7,0.038,87.50,108.0,9.00,10.3,33.0,35.5,10.79,2.44,3.19,NA,112.2%,92.3,141.0,143.5
2020,"Elleby, CJ",SG-SF,77.50,198.6,23.2,0.042,79.25,100.5,8.75,10.0,30.5,36.5,11.25,2.63,3.25,NA,102.3%,87.5,131.0,137.0
2020,"Forrest, Trent",PG,75.50,203.0,25.0,0.057,79.50,102.5,9.00,9.8,28.0,34.5,11.04,2.50,3.18,NA,105.3%,87.8,130.5,137.0
2020,"Green, Josh",SG-SF,76.50,214.0,25.7,0.068,81.75,101.5,8.00,8.8,30.5,39.5,10.64,2.28,3.12,NA,106.9%,70.0,132.0,141.0
2020,"Hagans, Ashton",PG,73.50,193.0,25.1,0.041,80.00,99.5,9.00,9.0,29.5,36.5,10.82,2.50,3.13,NA,108.8%,81.0,129.0,136.0
2020,"Hall, Joshua",SF,78.00,196.6,22.7,0.076,83.00,104.5,8.75,9.5,31.5,37.5,12.16,2.62,3.38,NA,106.4%,83.1,136.0,142.0
2020,"Harris, Jalen",SG,74.75,193.4,24.3,0.044,79.00,97.5,8.25,9.5,37.5,42.5,10.59,2.49,3.11,NA,105.7%,78.4,135.0,140.0
2020,"Howard, Markus",PG,69.50,170.8,24.9,0.099,72.25,91.5,8.50,7.8,30.5,35.5,11.21,3.17,3.11,NA,104.0%,65.9,122.0,127.0
2020,"Hughes, Elijah",SF-SG,76.75,229.0,27.3,0.102,79.50,101.5,8.50,8.8,NA,NA,NA,NA,NA,NA,103.6%,74.4,NA,NA
2020,"Joe, Isaiah",SG,75.00,170.4,21.3,0.047,79.50,101.0,8.25,8.3,NA,NA,NA,NA,NA,NA,106.0%,68.1,NA,NA
2020,"Jones, Mason",SG,75.75,207.2,25.4,0.089,79.00,102.5,8.75,8.5,24.0,31.0,10.60,2.49,3.33,NA,104.3%,74.4,126.5,133.5
2020,"Knight, Nathan",PF-C,80.00,235.0,25.8,0.082,86.00,109.5,9.00,9.5,23.0,31.5,11.56,2.96,3.31,NA,107.5%,85.5,132.5,141.0
2020,"Maledon, Theo",PG,76.00,187.4,22.8,0.028,80.75,100.5,8.50,10.0,NA,NA,NA,NA,NA,NA,106.3%,85.0,NA,NA
2020,"Mane, Karim",PG-SG,77.00,196.0,23.2,0.037,83.00,102.0,8.50,9.8,31.0,36.0,11.52,2.64,3.04,NA,107.8%,82.9,133.0,138.0
2020,"Marshall, Naji",SF,77.75,233.5,27.2,0.087,84.75,102.5,9.25,10.5,28.5,35.0,11.77,2.90,3.37,NA,109.0%,97.1,131.0,137.5
2020,"Martin Jr., Kenyon",SF-PF,78.00,213.2,24.6,0.059,79.25,102.0,8.50,8.8,31.5,38.5,11.93,2.58,3.16,NA,101.6%,74.4,133.5,140.5
2020,"Mays, Skylar",SG,75.00,204.0,25.5,0.074,78.00,99.0,8.00,9.8,29.0,37.5,10.65,2.40,3.30,NA,104.0%,78.0,128.0,136.5
2020,"Nnaji, Zeke",PF-C,81.25,246.8,26.3,0.059,86.00,105.5,9.00,10.5,33.0,38.0,10.94,2.72,3.20,NA,105.8%,94.5,138.5,143.5
2020,"Nwora, Jordan",SF-PF,77.75,223.0,25.9,0.117,82.25,104.0,8.50,9.3,29.0,35.0,11.29,2.66,3.43,NA,105.8%,78.6,133.0,139.0
2020,"Perry, Reggie",PF-C,80.25,249.6,27.2,0.084,84.25,106.5,9.25,11.0,30.0,33.5,11.26,2.57,3.25,NA,105.0%,101.8,136.5,140.0
2020,"Powell, Myles",PG-SG,72.50,194.0,25.9,0.158,79.00,99.0,8.00,9.0,NA,NA,NA,NA,NA,NA,109.0%,72.0,NA,NA
2020,"Quickley, Immanuel",SG,74.00,185.8,23.9,0.082,80.25,99.0,8.00,8.8,29.5,35.5,11.21,2.46,3.17,NA,108.4%,70.0,128.5,134.5
2020,"Ramsey, Jahmi'us",SG,74.50,193.4,24.5,0.034,78.00,100.5,8.75,9.8,NA,NA,NA,NA,NA,NA,104.7%,85.3,NA,NA
2020,"Reed Jr., Paul",PF,80.50,219.2,23.8,0.068,86.00,109.5,9.00,8.8,26.5,37.5,12.29,2.67,3.45,NA,106.8%,78.8,136.0,147.0
2020,"Richards, Nick",C,82.50,241.6,25.0,0.085,86.25,110.0,9.00,9.0,30.0,34.0,11.42,2.92,3.25,NA,104.5%,81.0,140.0,144.0
2020,"Riller, Grant",PG-SG,72.25,178.4,24.0,0.054,77.25,96.5,8.00,8.5,32.5,39.5,11.17,2.45,3.07,NA,106.9%,68.0,129.0,136.0
2020,"Scrubb, Jayden",SG-SF,77.00,185.2,22.0,0.037,81.50,104.5,8.25,9.8,NA,NA,NA,NA,NA,NA,105.8%,80.4,NA,NA
2020,"Smith, Jalen",PF-C,81.25,224.6,23.9,0.037,86.25,110.0,9.25,9.3,NA,NA,NA,NA,NA,NA,106.2%,85.6,NA,NA
2020,"Stanley, Cassius",SG,77.00,201.6,23.9,0.058,79.00,99.5,8.25,9.0,34.5,44.0,11.40,2.43,3.09,NA,102.6%,74.3,134.0,143.5
2020,"Stevens, Lamar",SF-PF,77.75,228.0,26.5,0.068,81.00,101.0,8.50,9.8,35.0,41.0,10.35,2.54,3.20,NA,104.2%,82.9,136.0,142.0
2020,"Stewart, Isaiah",C,79.25,243.0,27.2,0.075,88.75,108.5,9.00,10.5,NA,NA,NA,NA,NA,NA,112.0%,94.5,NA,NA
2020,"Terry, Tyrell",PG,73.50,170.0,22.1,0.076,73.75,96.0,7.50,8.3,30.0,34.0,10.78,2.59,3.28,NA,100.3%,61.9,126.0,130.0
2020,"Tillie, Killian",PF,80.75,221.6,23.9,0.124,80.00,106.0,8.25,9.3,27.5,32.0,11.60,2.62,3.40,NA,99.1%,76.3,133.5,138.0
2020,"Tillman Sr., Xavier",PF-C,79.50,266.5,29.6,0.085,86.00,106.0,10.25,11.0,26.0,32.5,11.80,3.01,3.49,NA,108.2%,112.8,132.0,138.5
2020,"Wesson, Kaleb",C,81.25,252.6,26.9,0.125,87.50,111.5,9.00,10.8,21.5,27.0,11.73,2.64,3.60,NA,107.7%,96.8,133.0,138.5
2020,"Whitney, Kahlil",SF,77.50,205.0,24.0,0.053,84.25,105.5,9.25,10.3,29.0,39.0,11.17,2.61,3.28,NA,108.7%,94.8,134.5,144.5
2020,"Winston, Cassius",PG,72.50,196.0,26.2,0.090,78.00,97.0,8.75,8.3,24.0,28.0,11.15,2.74,3.61,NA,107.6%,72.2,121.0,125.0
2020,"Woodard II, Robert",SF,77.50,230.2,26.9,0.045,86.00,105.5,9.00,10.8,32.0,38.0,11.10,2.49,3.18,NA,111.0%,96.8,137.5,143.5
2019,"Alexander-Walker, Nickeil",SG,76.25,203.8,24.6,0.059,81.50,102.0,8.50,8.8,NA,NA,NA,NA,NA,NA,106.9%,74.4,NA,NA
2019,"Bazley, Darius",PF,79.75,208.4,23.0,0.036,84.00,107.0,9.00,9.8,30.5,37.0,11.09,2.95,3.27,4,105.3%,87.8,137.5,144.0
2019,"Bol, Bol",C,84.75,208.0,20.4,0.071,91.00,115.5,9.25,9.5,NA,NA,NA,NA,NA,NA,107.4%,87.9,NA,NA
2019,"Bone, Jordan",SG,73.50,179.0,23.3,0.050,75.25,95.0,7.50,9.3,36.0,42.5,9.97,2.78,3.08,7,102.4%,69.4,131.0,137.5
2019,"Bowen II, Brian",SF,78.25,200.0,23.0,0.065,82.00,103.0,8.50,9.8,32.0,35.5,10.98,3.21,3.26,1,104.8%,82.9,135.0,138.5
2019,"Bowman, Ky",PG,73.00,181.2,23.9,0.049,79.00,98.0,8.25,9.0,27.5,33.0,11.11,3.11,3.26,4,108.2%,74.3,125.5,131.0
2019,"Brazdeikis, Ignas",SF,77.75,220.8,25.7,0.060,81.25,102.0,8.75,9.5,31.0,36.5,11.06,3.17,3.36,13,104.5%,83.1,133.0,138.5
2019,"Brissett, O'Shae",SF-PF,79.00,203.2,22.9,0.029,84.00,104.0,9.00,9.5,34.0,37.5,11.30,3.18,3.48,11,106.3%,85.5,138.0,141.5
2019,"Brown, Moses",C,85.25,237.2,22.9,0.078,88.75,113.0,9.50,10.3,27.0,31.0,11.95,3.30,3.51,NA,104.1%,97.4,140.0,144.0
2019,"Clarke, Brandon",SF,79.25,207.2,23.2,0.049,80.25,102.0,8.25,9.5,34.0,40.5,10.61,3.05,3.15,10,101.3%,78.4,136.0,142.5
2019,"Claxton, Nicolas",C,82.00,216.6,22.6,0.045,86.50,110.0,9.25,9.5,31.5,36.5,11.26,3.47,3.36,8,105.5%,87.9,141.5,146.5
